Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
5,بارانی خبر سایت خبری، تحلیلی، انتقادی کردستان,https://baraninews.ir/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,80,128,false,false,false,true,false,false,false,false,2025-02-25,2025-02-25,true,false
0,ارسال مطلب | بارانی خبر کردستان,https://baraninews.ir/%D8%A7%D8%B1%D8%B3%D8%A7%D9%84-%D9%85%D8%B7%D9%84%D8%A8/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,84,69,false,false,false,true,false,false,false,false,2025-03-19,2025-03-19,true,false
0,تاریخچه دیواندره | بارانی خبر کردستان,https://baraninews.ir/%D8%AA%D8%A7%D8%B1%DB%8C%D8%AE%DA%86%D9%87-%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,86,74,false,false,false,true,false,false,false,false,2025-03-04,2025-03-04,true,false
0,آبرو | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D8%A8%D8%B1%D9%88/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,75,68,false,false,false,true,false,false,false,false,2025-03-10,2025-03-10,true,false
0,آبفا | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D8%A8%D9%81%D8%A7/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,79,67,false,false,false,true,false,false,false,false,2025-02-23,2025-02-23,true,false
0,آبیدر سنندج | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D8%A8%DB%8C%D8%AF%D8%B1-%D8%B3%D9%86%D9%86%D8%AF%D8%AC/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,85,67,false,false,false,true,false,false,false,false,2025-03-02,2025-03-02,true,false
0,آب شرب بانه | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D8%A8-%D8%B4%D8%B1%D8%A8-%D8%A8%D8%A7%D9%86%D9%87/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,82,68,false,false,false,true,false,false,false,false,2025-02-26,2025-02-26,true,false
0,آب منطقه ای کردستان | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D8%A8-%D9%85%D9%86%D8%B7%D9%82%D9%87-%D8%A7%DB%8C-%DA%A9%D8%B1%D8%AF%D8%B3%D8%AA%D8%A7%D9%86/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,81,77,false,false,false,true,false,false,false,false,2025-03-17,2025-03-17,true,false
0,آب | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D8%A8/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,83,100,false,false,false,true,false,false,false,false,2025-03-12,2025-03-18,true,false
0,آتش‌نشانی | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D8%AA%D8%B4%D9%86%D8%B4%D8%A7%D9%86%DB%8C/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,83,67,false,false,false,true,false,false,false,false,2025-03-10,2025-03-19,true,false
0,آثار تاریخی سنندج | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D8%AB%D8%A7%D8%B1-%D8%AA%D8%A7%D8%B1%DB%8C%D8%AE%DB%8C-%D8%B3%D9%86%D9%86%D8%AF%D8%AC/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,81,67,false,false,false,true,false,false,false,false,2025-03-17,2025-03-17,true,false
0,آخرین بازی | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D8%AE%D8%B1%DB%8C%D9%86-%D8%A8%D8%A7%D8%B2%DB%8C/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,81,67,false,false,false,true,false,false,false,false,2025-03-16,2025-03-16,true,false
0,آذربایجان | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D8%B0%D8%B1%D8%A8%D8%A7%DB%8C%D8%AC%D8%A7%D9%86/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,78,68,false,false,false,true,false,false,false,false,2025-03-13,2025-03-13,true,false
0,آرد | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D8%B1%D8%AF/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,78,71,false,false,false,true,false,false,false,false,2025-02-25,2025-03-13,true,false
0,آروین مقیمی | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D8%B1%D9%88%DB%8C%D9%86-%D9%85%D9%82%DB%8C%D9%85%DB%8C/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,83,67,false,false,false,true,false,false,false,false,2025-03-13,2025-03-18,true,false
0,آرین نصرالهی | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D8%B1%DB%8C%D9%86-%D9%86%D8%B5%D8%B1%D8%A7%D9%84%D9%87%DB%8C/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,83,67,false,false,false,true,false,false,false,false,2025-03-18,2025-03-18,true,false
0,آزادسازی | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D8%B2%D8%A7%D8%AF%D8%B3%D8%A7%D8%B2%DB%8C/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,78,68,false,false,false,true,false,false,false,false,2025-03-13,2025-03-13,true,false
0,آزاده | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D8%B2%D8%A7%D8%AF%D9%87/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,81,67,false,false,false,true,false,false,false,false,2025-03-17,2025-03-17,true,false
0,آزادکار | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D8%B2%D8%A7%D8%AF%DA%A9%D8%A7%D8%B1/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,83,67,false,false,false,true,false,false,false,false,2025-03-19,2025-03-19,true,false
0,آستانه | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D8%B3%D8%AA%D8%A7%D9%86%D9%87/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,75,68,false,false,false,true,false,false,false,false,2025-02-27,2025-03-10,true,false
0,آسفالت راه روستایی | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D8%B3%D9%81%D8%A7%D9%84%D8%AA-%D8%B1%D8%A7%D9%87-%D8%B1%D9%88%D8%B3%D8%AA%D8%A7%DB%8C%DB%8C/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,83,71,false,false,false,true,false,false,false,false,2025-03-18,2025-03-18,true,false
0,آسفالت روستایی | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D8%B3%D9%81%D8%A7%D9%84%D8%AA-%D8%B1%D9%88%D8%B3%D8%AA%D8%A7%DB%8C%DB%8C/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,78,67,false,false,false,true,false,false,false,false,2025-03-13,2025-03-13,true,false
0,آلودگی آب شرب | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D9%84%D9%88%D8%AF%DA%AF%DB%8C-%D8%A2%D8%A8-%D8%B4%D8%B1%D8%A8/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,83,67,false,false,false,true,false,false,false,false,2025-03-07,2025-03-17,true,false
0,آماده | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D9%85%D8%A7%D8%AF%D9%87/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,83,67,false,false,false,true,false,false,false,false,2025-03-18,2025-03-18,true,false
0,آمار روستا | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D9%85%D8%A7%D8%B1-%D8%B1%D9%88%D8%B3%D8%AA%D8%A7/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,78,70,false,false,false,true,false,false,false,false,2025-03-13,2025-03-13,true,false
0,آمار طلاق کردستان | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D9%85%D8%A7%D8%B1-%D8%B7%D9%84%D8%A7%D9%82-%DA%A9%D8%B1%D8%AF%D8%B3%D8%AA%D8%A7%D9%86/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,79,73,false,false,false,true,false,false,false,false,2025-02-24,2025-02-24,true,false
0,آمریکا | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D9%85%D8%B1%DB%8C%DA%A9%D8%A7/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,78,72,false,false,false,true,false,false,false,false,2025-03-13,2025-03-13,true,false
0,آموزش در شرایط اضطراری | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%AF%D8%B1-%D8%B4%D8%B1%D8%A7%DB%8C%D8%B7-%D8%A7%D8%B6%D8%B7%D8%B1%D8%A7%D8%B1%DB%8C/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,75,68,false,false,false,true,false,false,false,false,2025-03-10,2025-03-10,true,false
0,آموزش رایگان | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B1%D8%A7%DB%8C%DA%AF%D8%A7%D9%86/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,78,68,false,false,false,true,false,false,false,false,2025-03-13,2025-03-13,true,false
0,آموزش و پرورش دهگلان | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%88-%D9%BE%D8%B1%D9%88%D8%B1%D8%B4-%D8%AF%D9%87%DA%AF%D9%84%D8%A7%D9%86/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,81,67,false,false,false,true,false,false,false,false,2025-03-17,2025-03-17,true,false
0,آموزش و پرورش سقز | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%88-%D9%BE%D8%B1%D9%88%D8%B1%D8%B4-%D8%B3%D9%82%D8%B2/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,86,68,false,false,false,true,false,false,false,false,2025-03-07,2025-03-07,true,false
0,آموزش و پرورش کردستان | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%88-%D9%BE%D8%B1%D9%88%D8%B1%D8%B4-%DA%A9%D8%B1%D8%AF%D8%B3%D8%AA%D8%A7%D9%86/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,83,73,false,false,false,true,false,false,false,false,2025-03-18,2025-03-18,true,false
0,آموزش | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D9%85%D9%88%D8%B2%D8%B4/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,75,100,false,false,false,true,false,false,false,false,2025-02-27,2025-03-10,true,false
0,آموزی | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D9%85%D9%88%D8%B2%DB%8C/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,81,67,false,false,false,true,false,false,false,false,2025-03-11,2025-03-16,true,false
0,آواهای فلکلور | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D9%88%D8%A7%D9%87%D8%A7%DB%8C-%D9%81%D9%84%DA%A9%D9%84%D9%88%D8%B1/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,78,70,false,false,false,true,false,false,false,false,2025-03-13,2025-03-13,true,false
0,آپارتمان | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,83,67,false,false,false,true,false,false,false,false,2025-03-19,2025-03-19,true,false
0,آژیر | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%DA%98%DB%8C%D8%B1/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,86,72,false,false,false,true,false,false,false,false,2025-03-08,2025-03-08,true,false
0,آینده هنری | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%DB%8C%D9%86%D8%AF%D9%87-%D9%87%D9%86%D8%B1%DB%8C/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,75,68,false,false,false,true,false,false,false,false,2025-03-08,2025-03-08,true,false
0,آیین‌های باستانی | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%DB%8C%DB%8C%D9%86%D9%87%D8%A7%DB%8C-%D8%A8%D8%A7%D8%B3%D8%AA%D8%A7%D9%86%DB%8C/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,75,68,false,false,false,true,false,false,false,false,2025-03-10,2025-03-10,true,false
0,آیین باستانی | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A2%DB%8C%DB%8C%D9%86-%D8%A8%D8%A7%D8%B3%D8%AA%D8%A7%D9%86%DB%8C/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,83,67,false,false,false,true,false,false,false,false,2025-03-10,2025-03-19,true,false
0,ابتدایی | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A7%D8%A8%D8%AA%D8%AF%D8%A7%DB%8C%DB%8C/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,80,68,false,false,false,true,false,false,false,false,2025-02-25,2025-02-25,true,false
0,ابوذر | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A7%D8%A8%D9%88%D8%B0%D8%B1/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,83,67,false,false,false,true,false,false,false,false,2025-03-18,2025-03-18,true,false
0,احتکار آرد در بیجار | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A7%D8%AD%D8%AA%DA%A9%D8%A7%D8%B1-%D8%A2%D8%B1%D8%AF-%D8%AF%D8%B1-%D8%A8%DB%8C%D8%AC%D8%A7%D8%B1/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,82,68,false,false,false,true,false,false,false,false,2025-02-23,2025-02-28,true,false
0,احشام | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A7%D8%AD%D8%B4%D8%A7%D9%85/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,78,68,false,false,false,true,false,false,false,false,2025-03-12,2025-03-12,true,false
0,اخبار دیواندره | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,84,83,false,false,false,true,false,false,false,false,2025-03-02,2025-03-02,true,false
0,اخبار قروه | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D9%82%D8%B1%D9%88%D9%87/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,83,67,false,false,false,true,false,false,false,false,2025-03-18,2025-03-18,true,false
0,اختلاس در کردستان | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A7%D8%AE%D8%AA%D9%84%D8%A7%D8%B3-%D8%AF%D8%B1-%DA%A9%D8%B1%D8%AF%D8%B3%D8%AA%D8%A7%D9%86/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,80,67,false,false,false,true,false,false,false,false,2025-03-14,2025-03-14,true,false
0,اداره کل راهداری و حمل و نقل جاده ای کردستان | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A7%D8%AF%D8%A7%D8%B1%D9%87-%DA%A9%D9%84-%D8%B1%D8%A7%D9%87%D8%AF%D8%A7%D8%B1%DB%8C-%D9%88-%D8%AD%D9%85%D9%84-%D9%88-%D9%86%D9%82%D9%84-%D8%AC%D8%A7%D8%AF%D9%87-%D8%A7%DB%8C-%DA%A9%D8%B1%D8%AF/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,83,67,false,false,false,true,false,false,false,false,2025-03-19,2025-03-19,true,false
0,اداره کل فرهنگ و ارشاد اسلامی کردستان | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A7%D8%AF%D8%A7%D8%B1%D9%87-%DA%A9%D9%84-%D9%81%D8%B1%D9%87%D9%86%DA%AF-%D9%88-%D8%A7%D8%B1%D8%B4%D8%A7%D8%AF-%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C-%DA%A9%D8%B1%D8%AF%D8%B3%D8%AA%D8%A7%D9%86/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,79,68,false,false,false,true,false,false,false,false,2025-02-25,2025-02-25,true,false
0,اداره کل هواشناسی کردستان | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A7%D8%AF%D8%A7%D8%B1%D9%87-%DA%A9%D9%84-%D9%87%D9%88%D8%A7%D8%B4%D9%86%D8%A7%D8%B3%DB%8C-%DA%A9%D8%B1%D8%AF%D8%B3%D8%AA%D8%A7%D9%86/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,78,102,false,false,false,true,false,false,false,false,2025-03-13,2025-03-13,true,false
0,ادریس عبودی | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A7%D8%AF%D8%B1%DB%8C%D8%B3-%D8%B9%D8%A8%D9%88%D8%AF%DB%8C/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,86,68,false,false,false,true,false,false,false,false,2025-03-07,2025-03-07,true,false
0,اذان صبح به وقت بانه | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A7%D8%B0%D8%A7%D9%86-%D8%B5%D8%A8%D8%AD-%D8%A8%D9%87-%D9%88%D9%82%D8%AA-%D8%A8%D8%A7%D9%86%D9%87/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,85,67,false,false,false,true,false,false,false,false,2025-03-03,2025-03-03,true,false
0,اذان ظهر به وقت بانه | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A7%D8%B0%D8%A7%D9%86-%D8%B8%D9%87%D8%B1-%D8%A8%D9%87-%D9%88%D9%82%D8%AA-%D8%A8%D8%A7%D9%86%D9%87/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,81,67,false,false,false,true,false,false,false,false,2025-03-04,2025-03-15,true,false
0,اذان ظهر کامیاران | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A7%D8%B0%D8%A7%D9%86-%D8%B8%D9%87%D8%B1-%DA%A9%D8%A7%D9%85%DB%8C%D8%A7%D8%B1%D8%A7%D9%86/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,83,67,false,false,false,true,false,false,false,false,2025-03-18,2025-03-18,true,false
0,اذان مغرب به وقت بانه | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A7%D8%B0%D8%A7%D9%86-%D9%85%D8%BA%D8%B1%D8%A8-%D8%A8%D9%87-%D9%88%D9%82%D8%AA-%D8%A8%D8%A7%D9%86%D9%87/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,85,67,false,false,false,true,false,false,false,false,2025-03-19,2025-03-19,true,false
0,ارائه | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A7%D8%B1%D8%A7%D8%A6%D9%87/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,78,68,false,false,false,true,false,false,false,false,2025-03-14,2025-03-14,true,false
0,اراک | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A7%D8%B1%D8%A7%DA%A9/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,85,68,false,false,false,true,false,false,false,false,2025-03-04,2025-03-04,true,false
0,اربیل عراق | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A7%D8%B1%D8%A8%DB%8C%D9%84-%D8%B9%D8%B1%D8%A7%D9%82/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,81,67,false,false,false,true,false,false,false,false,2025-03-17,2025-03-17,true,false
0,ارتباطات | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A7%D8%B1%D8%AA%D8%A8%D8%A7%D8%B7%D8%A7%D8%AA/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,85,70,false,false,false,true,false,false,false,false,2025-03-03,2025-03-03,true,false
0,ارتباط بین افراد | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A7%D8%B1%D8%AA%D8%A8%D8%A7%D8%B7-%D8%A8%DB%8C%D9%86-%D8%A7%D9%81%D8%B1%D8%A7%D8%AF/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,83,66,false,false,false,true,false,false,false,false,2025-03-18,2025-03-18,true,false
0,ارتباط | بارانی خبر کردستان,https://baraninews.ir/%D8%AE%D8%A8%D8%B1%D8%AF%DB%8C%D9%88%D8%A7%D9%86%D8%AF%D8%B1%D9%87/%D8%A7%D8%B1%D8%AA%D8%A8%D8%A7%D8%B7/,https://www.tiktok.com/@jaocat8899,เจ้าแมว,80,72,false,false,false,true,false,false,false,false,2025-03-15,2025-03-15,true,false
